id,matchup_id,game_id,result,team_score,opponent_score,point_diff
7841,708,3921,L,86,104,-18
7842,707,3921,W,104,86,18
7843,83,3922,L,113,114,-1
7844,84,3922,W,114,113,1
7845,157,3923,L,97,101,-4
7846,158,3923,W,101,97,4
7847,287,3924,L,118,123,-5
7848,288,3924,W,123,118,5
7849,298,3925,L,73,112,-39
7850,297,3925,W,112,73,39
7851,491,3926,L,109,113,-4
7852,492,3926,W,113,109,4
7853,334,3927,W,100,93,7
7854,333,3927,L,93,100,-7
7855,291,3928,L,76,103,-27
7856,292,3928,W,103,76,27
7857,267,3929,W,109,91,18
7858,268,3929,L,91,109,-18
7859,384,3930,L,96,108,-12
7860,383,3930,W,108,96,12
7861,593,3931,W,100,98,2
7862,594,3931,L,98,100,-2
7863,53,3932,L,104,129,-25
7864,54,3932,W,129,104,25
7865,388,3933,L,79,89,-10
7866,387,3933,W,89,79,10
7867,607,3934,W,105,99,6
7868,608,3934,L,99,105,-6
7869,618,3935,W,105,101,4
7870,617,3935,L,101,105,-4
7871,91,3936,L,105,114,-9
7872,92,3936,W,114,105,9
7873,346,3937,L,96,125,-29
7874,345,3937,W,125,96,29
7875,448,3938,L,121,124,-3
7876,447,3938,W,124,121,3
7877,738,3939,L,75,122,-47
7878,737,3939,W,122,75,47
7879,533,3940,L,98,99,-1
7880,534,3940,W,99,98,1
7881,250,3941,W,120,111,9
7882,249,3941,L,111,120,-9
7883,117,3942,L,111,124,-13
7884,118,3942,W,124,111,13
7885,14,3943,W,110,97,13
7886,13,3943,L,97,110,-13
7887,240,3944,W,106,105,1
7888,239,3944,L,105,106,-1
7889,494,3945,L,125,126,-1
7890,493,3945,W,126,125,1
7891,63,3946,L,109,110,-1
7892,64,3946,W,110,109,1
7893,8,3947,W,135,128,7
7894,7,3947,L,128,135,-7
7895,549,3948,W,103,90,13
7896,550,3948,L,90,103,-13
7897,297,3949,L,106,107,-1
7898,298,3949,W,107,106,1
7899,307,3950,W,106,103,3
7900,308,3950,L,103,106,-3
7901,449,3951,L,101,123,-22
7902,450,3951,W,123,101,22
7903,723,3952,W,121,114,7
7904,724,3952,L,114,121,-7
7905,97,3953,L,86,101,-15
7906,98,3953,W,101,86,15
7907,548,3954,W,98,87,11
7908,547,3954,L,87,98,-11
7909,226,3955,W,127,112,15
7910,225,3955,L,112,127,-15
7911,466,3956,W,90,82,8
7912,465,3956,L,82,90,-8
7913,493,3957,W,114,100,14
7914,494,3957,L,100,114,-14
7915,604,3958,L,106,122,-16
7916,603,3958,W,122,106,16
7917,574,3959,L,88,101,-13
7918,573,3959,W,101,88,13
7919,278,3960,W,102,89,13
7920,277,3960,L,89,102,-13
7921,159,3961,L,94,98,-4
7922,160,3961,W,98,94,4
7923,79,3962,L,113,120,-7
7924,80,3962,W,120,113,7
7925,181,3963,L,99,120,-21
7926,182,3963,W,120,99,21
7927,232,3964,L,94,96,-2
7928,231,3964,W,96,94,2
7929,759,3965,W,114,109,5
7930,760,3965,L,109,114,-5
7931,524,3966,L,116,123,-7
7932,523,3966,W,123,116,7
7933,360,3967,L,89,104,-15
7934,359,3967,W,104,89,15
7935,513,3968,W,102,90,12
7936,514,3968,L,90,102,-12
7937,680,3969,L,98,105,-7
7938,679,3969,W,105,98,7
7939,179,3970,L,107,115,-8
7940,180,3970,W,115,107,8
7941,280,3971,W,106,103,3
7942,279,3971,L,103,106,-3
7943,65,3972,L,101,112,-11
7944,66,3972,W,112,101,11
7945,207,3973,W,103,100,3
7946,208,3973,L,100,103,-3
7947,354,3974,W,114,91,23
7948,353,3974,L,91,114,-23
7949,565,3975,W,105,102,3
7950,566,3975,L,102,105,-3
7951,401,3976,W,120,111,9
7952,402,3976,L,111,120,-9
7953,15,3977,W,102,95,7
7954,16,3977,L,95,102,-7
7955,50,3978,L,104,110,-6
7956,49,3978,W,110,104,6
7957,270,3979,W,112,99,13
7958,269,3979,L,99,112,-13
7959,412,3980,L,79,110,-31
7960,411,3980,W,110,79,31
7961,221,3981,L,87,98,-11
7962,222,3981,W,98,87,11
7963,795,3982,L,102,122,-20
7964,796,3982,W,122,102,20
7965,603,3983,W,134,131,3
7966,604,3983,L,131,134,-3
7967,481,3984,W,141,118,23
7968,482,3984,L,118,141,-23
7969,454,3985,L,90,108,-18
7970,453,3985,W,108,90,18
7971,110,3986,L,89,95,-6
7972,109,3986,W,95,89,6
7973,569,3987,L,111,118,-7
7974,570,3987,W,118,111,7
7975,399,3988,L,91,100,-9
7976,400,3988,W,100,91,9
7977,98,3989,L,87,106,-19
7978,97,3989,W,106,87,19
7979,714,3990,L,107,121,-14
7980,713,3990,W,121,107,14
7981,679,3991,L,109,110,-1
7982,680,3991,W,110,109,1
7983,256,3992,W,116,113,3
7984,255,3992,L,113,116,-3
7985,529,3993,W,123,116,7
7986,530,3993,L,116,123,-7
7987,198,3994,W,109,105,4
7988,197,3994,L,105,109,-4
7989,86,3995,W,113,101,12
7990,85,3995,L,101,113,-12
7991,811,3996,W,110,94,16
7992,812,3996,L,94,110,-16
7993,404,3997,L,103,108,-5
7994,403,3997,W,108,103,5
7995,385,3998,L,115,139,-24
7996,386,3998,W,139,115,24
7997,538,3999,W,117,110,7
7998,537,3999,L,110,117,-7
7999,158,4000,L,103,109,-6
8000,157,4000,W,109,103,6
8001,21,4001,L,82,91,-9
8002,22,4001,W,91,82,9
8003,40,4002,L,105,113,-8
8004,39,4002,W,113,105,8
8005,12,4003,L,130,135,-5
8006,11,4003,W,135,130,5
8007,554,4004,W,123,117,6
8008,553,4004,L,117,123,-6
8009,283,4005,L,117,130,-13
8010,284,4005,W,130,117,13
8011,180,4006,L,111,121,-10
8012,179,4006,W,121,111,10
8013,120,4007,L,104,115,-11
8014,119,4007,W,115,104,11
8015,101,4008,L,104,106,-2
8016,102,4008,W,106,104,2
8017,178,4009,L,89,117,-28
8018,177,4009,W,117,89,28
8019,486,4010,L,105,108,-3
8020,485,4010,W,108,105,3
8021,339,4011,L,114,122,-8
8022,340,4011,W,122,114,8
8023,666,4012,W,98,94,4
8024,665,4012,L,94,98,-4
8025,409,4013,L,88,95,-7
8026,410,4013,W,95,88,7
8027,69,4014,L,105,122,-17
8028,70,4014,W,122,105,17
8029,195,4015,L,116,117,-1
8030,196,4015,W,117,116,1
8031,334,4016,L,90,99,-9
8032,333,4016,W,99,90,9
8033,457,4017,W,100,95,5
8034,458,4017,L,95,100,-5
8035,453,4018,L,100,111,-11
8036,454,4018,W,111,100,11
8037,483,4019,L,98,107,-9
8038,484,4019,W,107,98,9
8039,64,4020,L,104,119,-15
8040,63,4020,W,119,104,15
8041,73,4021,L,107,117,-10
8042,74,4021,W,117,107,10
8043,273,4022,L,93,99,-6
8044,274,4022,W,99,93,6
8045,576,4023,L,89,90,-1
8046,575,4023,W,90,89,1
8047,224,4024,W,124,118,6
8048,223,4024,L,118,124,-6
8049,445,4025,W,99,92,7
8050,446,4025,L,92,99,-7
8051,665,4026,W,105,88,17
8052,666,4026,L,88,105,-17
8053,809,4027,L,97,110,-13
8054,810,4027,W,110,97,13
8055,628,4028,W,112,82,30
8056,627,4028,L,82,112,-30
8057,721,4029,W,110,98,12
8058,722,4029,L,98,110,-12
8059,415,4030,W,110,106,4
8060,416,4030,L,106,110,-4
8061,358,4031,L,118,121,-3
8062,357,4031,W,121,118,3
8063,36,4032,W,114,106,8
8064,35,4032,L,106,114,-8
8065,784,4033,L,124,133,-9
8066,783,4033,W,133,124,9
8067,99,4034,W,103,100,3
8068,100,4034,L,100,103,-3
8069,649,4035,L,91,95,-4
8070,650,4035,W,95,91,4
8071,482,4036,W,106,101,5
8072,481,4036,L,101,106,-5
8073,484,4037,W,113,106,7
8074,483,4037,L,106,113,-7
8075,813,4038,W,119,108,11
8076,814,4038,L,108,119,-11
8077,387,4039,W,118,108,10
8078,388,4039,L,108,118,-10
8079,635,4040,W,115,114,1
8080,636,4040,L,114,115,-1
8081,210,4041,L,113,122,-9
8082,209,4041,W,122,113,9
8083,842,4042,W,97,96,1
8084,841,4042,L,96,97,-1
8085,295,4043,L,95,109,-14
8086,296,4043,W,109,95,14
8087,582,4044,W,92,91,1
8088,581,4044,L,91,92,-1
8089,214,4045,L,112,131,-19
8090,213,4045,W,131,112,19
8091,408,4046,L,90,91,-1
8092,407,4046,W,91,90,1
8093,264,4047,L,100,108,-8
8094,263,4047,W,108,100,8
8095,302,4048,L,74,103,-29
8096,301,4048,W,103,74,29
8097,45,4049,W,97,81,16
8098,46,4049,L,81,97,-16
8099,126,4050,L,108,112,-4
8100,125,4050,W,112,108,4
8101,662,4051,L,106,120,-14
8102,661,4051,W,120,106,14
8103,469,4052,W,98,97,1
8104,470,4052,L,97,98,-1
8105,604,4053,W,115,90,25
8106,603,4053,L,90,115,-25
8107,22,4054,W,107,92,15
8108,21,4054,L,92,107,-15
8109,249,4055,L,94,107,-13
8110,250,4055,W,107,94,13
8111,133,4056,L,125,137,-12
8112,134,4056,W,137,125,12
8113,615,4057,W,109,94,15
8114,616,4057,L,94,109,-15
8115,664,4058,L,94,106,-12
8116,663,4058,W,106,94,12
8117,472,4059,W,127,115,12
8118,471,4059,L,115,127,-12
8119,740,4060,W,94,86,8
8120,739,4060,L,86,94,-8
8121,830,4061,L,98,106,-8
8122,829,4061,W,106,98,8
8123,680,4062,L,100,112,-12
8124,679,4062,W,112,100,12
8125,729,4063,L,95,108,-13
8126,730,4063,W,108,95,13
8127,625,4064,L,120,130,-10
8128,626,4064,W,130,120,10
8129,561,4065,L,107,117,-10
8130,562,4065,W,117,107,10
8131,622,4066,W,125,117,8
8132,621,4066,L,117,125,-8
8133,63,4067,L,119,130,-11
8134,64,4067,W,130,119,11
8135,736,4068,L,97,100,-3
8136,735,4068,W,100,97,3
8137,244,4069,L,108,129,-21
8138,243,4069,W,129,108,21
8139,435,4070,L,100,114,-14
8140,436,4070,W,114,100,14
8141,491,4071,L,87,115,-28
8142,492,4071,W,115,87,28
8143,104,4072,W,112,105,7
8144,103,4072,L,105,112,-7
8145,514,4073,W,117,107,10
8146,513,4073,L,107,117,-10
8147,66,4074,L,95,97,-2
8148,65,4074,W,97,95,2
8149,231,4075,W,101,84,17
8150,232,4075,L,84,101,-17
8151,551,4076,L,98,126,-28
8152,552,4076,W,126,98,28
8153,720,4077,L,95,110,-15
8154,719,4077,W,110,95,15
8155,110,4078,L,90,97,-7
8156,109,4078,W,97,90,7
8157,325,4079,L,100,104,-4
8158,326,4079,W,104,100,4
8159,348,4080,L,101,108,-7
8160,347,4080,W,108,101,7
8161,42,4081,L,100,109,-9
8162,41,4081,W,109,100,9
8163,670,4082,L,95,117,-22
8164,669,4082,W,117,95,22
8165,510,4083,W,116,98,18
8166,509,4083,L,98,116,-18
8167,320,4084,L,113,126,-13
8168,319,4084,W,126,113,13
8169,692,4085,L,97,122,-25
8170,691,4085,W,122,97,25
8171,556,4086,W,109,102,7
8172,555,4086,L,102,109,-7
8173,119,4087,W,133,109,24
8174,120,4087,L,109,133,-24
8175,559,4088,L,120,122,-2
8176,560,4088,W,122,120,2
8177,652,4089,W,112,87,25
8178,651,4089,L,87,112,-25
8179,575,4090,L,96,98,-2
8180,576,4090,W,98,96,2
8181,233,4091,L,82,95,-13
8182,234,4091,W,95,82,13
8183,818,4092,W,100,93,7
8184,817,4092,L,93,100,-7
8185,671,4093,W,93,90,3
8186,672,4093,L,90,93,-3
8187,201,4094,L,97,112,-15
8188,202,4094,W,112,97,15
8189,50,4095,L,124,125,-1
8190,49,4095,W,125,124,1
8191,3,4096,L,109,112,-3
8192,4,4096,W,112,109,3
8193,292,4097,L,90,105,-15
8194,291,4097,W,105,90,15
8195,828,4098,W,111,95,16
8196,827,4098,L,95,111,-16
8197,155,4099,L,102,110,-8
8198,156,4099,W,110,102,8
8199,697,4100,L,105,114,-9
8200,698,4100,W,114,105,9
8201,614,4101,L,100,107,-7
8202,613,4101,W,107,100,7
8203,143,4102,L,99,105,-6
8204,144,4102,W,105,99,6
8205,453,4103,L,91,116,-25
8206,454,4103,W,116,91,25
8207,710,4104,W,111,104,7
8208,709,4104,L,104,111,-7
8209,261,4105,L,102,118,-16
8210,262,4105,W,118,102,16
8211,512,4106,W,115,104,11
8212,511,4106,L,104,115,-11
8213,414,4107,L,95,112,-17
8214,413,4107,W,112,95,17
8215,657,4108,W,125,120,5
8216,658,4108,L,120,125,-5
8217,304,4109,L,109,123,-14
8218,303,4109,W,123,109,14
8219,397,4110,W,113,97,16
8220,398,4110,L,97,113,-16
8221,570,4111,L,93,98,-5
8222,569,4111,W,98,93,5
8223,518,4112,L,78,108,-30
8224,517,4112,W,108,78,30
8225,711,4113,L,86,95,-9
8226,712,4113,W,95,86,9
8227,49,4114,W,109,105,4
8228,50,4114,L,105,109,-4
8229,425,4115,L,94,110,-16
8230,426,4115,W,110,94,16
8231,109,4116,L,96,104,-8
8232,110,4116,W,104,96,8
8233,96,4117,L,92,117,-25
8234,95,4117,W,117,92,25
8235,431,4118,L,105,123,-18
8236,432,4118,W,123,105,18
8237,337,4119,W,107,103,4
8238,338,4119,L,103,107,-4
8239,562,4120,L,112,128,-16
8240,561,4120,W,128,112,16
8241,677,4121,W,109,103,6
8242,678,4121,L,103,109,-6
8243,9,4122,L,107,112,-5
8244,10,4122,W,112,107,5
8245,565,4123,W,87,75,12
8246,566,4123,L,75,87,-12
8247,92,4124,W,98,95,3
8248,91,4124,L,95,98,-3
8249,668,4125,L,74,116,-42
8250,667,4125,W,116,74,42
8251,87,4126,L,114,129,-15
8252,88,4126,W,129,114,15
8253,591,4127,W,121,110,11
8254,592,4127,L,110,121,-11
8255,623,4128,L,92,122,-30
8256,624,4128,W,122,92,30
8257,644,4129,W,123,102,21
8258,643,4129,L,102,123,-21
8259,375,4130,L,83,91,-8
8260,376,4130,W,91,83,8
8261,78,4131,W,103,91,12
8262,77,4131,L,91,103,-12
8263,478,4132,L,104,117,-13
8264,477,4132,W,117,104,13
8265,89,4133,L,112,120,-8
8266,90,4133,W,120,112,8
8267,437,4134,L,77,98,-21
8268,438,4134,W,98,77,21
8269,54,4135,W,107,101,6
8270,53,4135,L,101,107,-6
8271,130,4136,L,100,139,-39
8272,129,4136,W,139,100,39
8273,534,4137,W,110,106,4
8274,533,4137,L,106,110,-4
8275,799,4138,W,98,91,7
8276,800,4138,L,91,98,-7
8277,790,4139,W,97,96,1
8278,789,4139,L,96,97,-1
8279,525,4140,W,112,107,5
8280,526,4140,L,107,112,-5
8281,321,4141,W,97,83,14
8282,322,4141,L,83,97,-14
8283,72,4142,L,96,128,-32
8284,71,4142,W,128,96,32
8285,108,4143,L,81,87,-6
8286,107,4143,W,87,81,6
8287,476,4144,L,77,100,-23
8288,475,4144,W,100,77,23
8289,323,4145,L,104,106,-2
8290,324,4145,W,106,104,2
8291,687,4146,W,122,104,18
8292,688,4146,L,104,122,-18
8293,246,4147,L,115,120,-5
8294,245,4147,W,120,115,5
8295,161,4148,L,93,113,-20
8296,162,4148,W,113,93,20
8297,128,4149,L,101,129,-28
8298,127,4149,W,129,101,28
8299,488,4150,W,115,109,6
8300,487,4150,L,109,115,-6
8301,739,4151,L,78,100,-22
8302,740,4151,W,100,78,22
8303,837,4152,L,104,119,-15
8304,838,4152,W,119,104,15
8305,633,4153,L,99,107,-8
8306,634,4153,W,107,99,8
8307,730,4154,L,108,114,-6
8308,729,4154,W,114,108,6
8309,592,4155,L,112,120,-8
8310,591,4155,W,120,112,8
8311,774,4156,L,112,117,-5
8312,773,4156,W,117,112,5
8313,284,4157,W,110,101,9
8314,283,4157,L,101,110,-9
8315,140,4158,L,98,102,-4
8316,139,4158,W,102,98,4
8317,653,4159,L,80,100,-20
8318,654,4159,W,100,80,20
8319,367,4160,W,118,116,2
8320,368,4160,L,116,118,-2
8321,231,4161,L,89,104,-15
8322,232,4161,W,104,89,15
8323,77,4162,W,107,90,17
8324,78,4162,L,90,107,-17
8325,296,4163,L,92,112,-20
8326,295,4163,W,112,92,20
8327,391,4164,L,100,112,-12
8328,392,4164,W,112,100,12
8329,118,4165,W,100,98,2
8330,117,4165,L,98,100,-2
8331,847,4166,W,125,122,3
8332,848,4166,L,122,125,-3
8333,51,4167,L,104,112,-8
8334,52,4167,W,112,104,8
8335,796,4168,W,116,104,12
8336,795,4168,L,104,116,-12
8337,31,4169,W,105,92,13
8338,32,4169,L,92,105,-13
8339,351,4170,W,125,124,1
8340,352,4170,L,124,125,-1
8341,721,4171,L,85,107,-22
8342,722,4171,W,107,85,22
8343,717,4172,L,95,102,-7
8344,718,4172,W,102,95,7
8345,555,4173,L,81,121,-40
8346,556,4173,W,121,81,40
8347,794,4174,L,99,119,-20
8348,793,4174,W,119,99,20
8349,361,4175,W,130,122,8
8350,362,4175,L,122,130,-8
8351,713,4176,L,102,103,-1
8352,714,4176,W,103,102,1
8353,359,4177,L,85,99,-14
8354,360,4177,W,99,85,14
8355,709,4178,L,96,105,-9
8356,710,4178,W,105,96,9
8357,580,4179,L,99,105,-6
8358,579,4179,W,105,99,6
8359,845,4180,W,115,94,21
8360,846,4180,L,94,115,-21
8361,504,4181,W,122,110,12
8362,503,4181,L,110,122,-12
8363,71,4182,L,101,106,-5
8364,72,4182,W,106,101,5
8365,457,4183,L,92,102,-10
8366,458,4183,W,102,92,10
8367,191,4184,L,108,114,-6
8368,192,4184,W,114,108,6
8369,444,4185,W,114,98,16
8370,443,4185,L,98,114,-16
8371,269,4186,L,101,108,-7
8372,270,4186,W,108,101,7
8373,22,4187,L,105,110,-5
8374,21,4187,W,110,105,5
8375,706,4188,W,123,113,10
8376,705,4188,L,113,123,-10
8377,114,4189,W,94,87,7
8378,113,4189,L,87,94,-7
8379,68,4190,L,93,104,-11
8380,67,4190,W,104,93,11
8381,38,4191,L,91,107,-16
8382,37,4191,W,107,91,16
8383,568,4192,W,99,86,13
8384,567,4192,L,86,99,-13
8385,261,4193,L,104,114,-10
8386,262,4193,W,114,104,10
8387,737,4194,L,91,98,-7
8388,738,4194,W,98,91,7
8389,792,4195,L,98,115,-17
8390,791,4195,W,115,98,17
8391,462,4196,W,115,108,7
8392,461,4196,L,108,115,-7
8393,258,4197,W,131,127,4
8394,257,4197,L,127,131,-4
8395,94,4198,L,111,122,-11
8396,93,4198,W,122,111,11
8397,629,4199,W,126,121,5
8398,630,4199,L,121,126,-5
8399,490,4200,L,102,116,-14
8400,489,4200,W,116,102,14
8401,536,4201,W,113,105,8
8402,535,4201,L,105,113,-8
8403,48,4202,W,122,109,13
8404,47,4202,L,109,122,-13
8405,807,4203,W,119,111,8
8406,808,4203,L,111,119,-8
8407,264,4204,L,83,88,-5
8408,263,4204,W,88,83,5
8409,32,4205,L,96,108,-12
8410,31,4205,W,108,96,12
8411,669,4206,L,95,109,-14
8412,670,4206,W,109,95,14
8413,438,4207,L,88,100,-12
8414,437,4207,W,100,88,12
8415,466,4208,W,112,98,14
8416,465,4208,L,98,112,-14
8417,169,4209,L,110,112,-2
8418,170,4209,W,112,110,2
8419,447,4210,W,106,98,8
8420,448,4210,L,98,106,-8
8421,628,4211,W,110,109,1
8422,627,4211,L,109,110,-1
8423,772,4212,W,112,105,7
8424,771,4212,L,105,112,-7
8425,57,4213,L,114,115,-1
8426,58,4213,W,115,114,1
8427,707,4214,W,97,96,1
8428,708,4214,L,96,97,-1
8429,384,4215,W,105,97,8
8430,383,4215,L,97,105,-8
8431,626,4216,L,106,109,-3
8432,625,4216,W,109,106,3
8433,582,4217,L,89,104,-15
8434,581,4217,W,104,89,15
8435,433,4218,L,108,123,-15
8436,434,4218,W,123,108,15
8437,265,4219,W,136,106,30
8438,266,4219,L,106,136,-30
8439,817,4220,L,90,97,-7
8440,818,4220,W,97,90,7
8441,340,4221,W,112,102,10
8442,339,4221,L,102,112,-10
8443,164,4222,L,116,130,-14
8444,163,4222,W,130,116,14
8445,185,4223,L,94,101,-7
8446,186,4223,W,101,94,7
8447,761,4224,W,101,91,10
8448,762,4224,L,91,101,-10
8449,448,4225,L,92,120,-28
8450,447,4225,W,120,92,28
8451,115,4226,L,99,110,-11
8452,116,4226,W,110,99,11
8453,648,4227,L,97,112,-15
8454,647,4227,W,112,97,15
8455,455,4228,W,115,95,20
8456,456,4228,L,95,115,-20
8457,84,4229,L,102,105,-3
8458,83,4229,W,105,102,3
8459,789,4230,L,101,112,-11
8460,790,4230,W,112,101,11
8461,55,4231,W,101,98,3
8462,56,4231,L,98,101,-3
8463,333,4232,L,100,104,-4
8464,334,4232,W,104,100,4
8465,638,4233,W,114,106,8
8466,637,4233,L,106,114,-8
8467,181,4234,L,111,118,-7
8468,182,4234,W,118,111,7
8469,494,4235,W,135,130,5
8470,493,4235,L,130,135,-5
8471,661,4236,L,103,120,-17
8472,662,4236,W,120,103,17
8473,630,4237,L,109,114,-5
8474,629,4237,W,114,109,5
8475,61,4238,L,87,94,-7
8476,62,4238,W,94,87,7
8477,536,4239,W,101,90,11
8478,535,4239,L,90,101,-11
8479,206,4240,W,109,100,9
8480,205,4240,L,100,109,-9
8481,637,4241,W,105,96,9
8482,638,4241,L,96,105,-9
8483,463,4242,L,95,100,-5
8484,464,4242,W,100,95,5
8485,557,4243,L,98,125,-27
8486,558,4243,W,125,98,27
8487,290,4244,W,110,98,12
8488,289,4244,L,98,110,-12
8489,660,4245,L,86,109,-23
8490,659,4245,W,109,86,23
8491,346,4246,W,122,103,19
8492,345,4246,L,103,122,-19
8493,377,4247,L,99,100,-1
8494,378,4247,W,100,99,1
8495,79,4248,W,107,80,27
8496,80,4248,L,80,107,-27
8497,354,4249,L,99,103,-4
8498,353,4249,W,103,99,4
8499,452,4250,L,113,120,-7
8500,451,4250,W,120,113,7
8501,859,4251,W,109,104,5
8502,860,4251,L,104,109,-5
8503,585,4252,L,112,130,-18
8504,586,4252,W,130,112,18
8505,386,4253,L,108,112,-4
8506,385,4253,W,112,108,4
8507,51,4254,L,106,109,-3
8508,52,4254,W,109,106,3
8509,870,4255,W,125,107,18
8510,869,4255,L,107,125,-18
8511,14,4256,W,92,91,1
8512,13,4256,L,91,92,-1
8513,324,4257,W,119,108,11
8514,323,4257,L,108,119,-11
8515,553,4258,W,102,88,14
8516,554,4258,L,88,102,-14
8517,165,4259,W,117,108,9
8518,166,4259,L,108,117,-9
8519,523,4260,W,114,98,16
8520,524,4260,L,98,114,-16
8521,764,4261,L,95,102,-7
8522,763,4261,W,102,95,7
8523,418,4262,L,89,96,-7
8524,417,4262,W,96,89,7
8525,16,4263,W,119,98,21
8526,15,4263,L,98,119,-21
8527,410,4264,W,102,92,10
8528,409,4264,L,92,102,-10
8529,642,4265,W,104,98,6
8530,641,4265,L,98,104,-6
8531,310,4266,L,96,100,-4
8532,309,4266,W,100,96,4
8533,857,4267,L,121,124,-3
8534,858,4267,W,124,121,3
8535,5,4268,L,110,118,-8
8536,6,4268,W,118,110,8
8537,578,4269,W,105,98,7
8538,577,4269,L,98,105,-7
8539,689,4270,L,106,112,-6
8540,690,4270,W,112,106,6
8541,428,4271,L,86,105,-19
8542,427,4271,W,105,86,19
8543,752,4272,W,99,85,14
8544,751,4272,L,85,99,-14
8545,122,4273,L,95,112,-17
8546,121,4273,W,112,95,17
8547,139,4274,L,95,113,-18
8548,140,4274,W,113,95,18
8549,357,4275,L,83,96,-13
8550,358,4275,W,96,83,13
8551,287,4276,L,130,142,-12
8552,288,4276,W,142,130,12
8553,83,4277,L,109,110,-1
8554,84,4277,W,110,109,1
8555,274,4278,W,117,99,18
8556,273,4278,L,99,117,-18
8557,810,4279,L,92,102,-10
8558,809,4279,W,102,92,10
8559,823,4280,W,109,95,14
8560,824,4280,L,95,109,-14
8561,479,4281,W,108,90,18
8562,480,4281,L,90,108,-18
8563,467,4282,L,121,128,-7
8564,468,4282,W,128,121,7
8565,105,4283,L,112,120,-8
8566,106,4283,W,120,112,8
8567,131,4284,L,97,107,-10
8568,132,4284,W,107,97,10
8569,547,4285,W,105,97,8
8570,548,4285,L,97,105,-8
8571,381,4286,L,84,97,-13
8572,382,4286,W,97,84,13
8573,218,4287,L,93,110,-17
8574,217,4287,W,110,93,17
8575,786,4288,L,109,129,-20
8576,785,4288,W,129,109,20
8577,29,4289,L,104,119,-15
8578,30,4289,W,119,104,15
8579,31,4290,L,100,116,-16
8580,32,4290,W,116,100,16
8581,275,4291,L,113,123,-10
8582,276,4291,W,123,113,10
8583,505,4292,L,108,114,-6
8584,506,4292,W,114,108,6
8585,562,4293,W,129,99,30
8586,561,4293,L,99,129,-30
8587,373,4294,W,112,103,9
8588,374,4294,L,103,112,-9
8589,654,4295,L,103,104,-1
8590,653,4295,W,104,103,1
8591,238,4296,W,111,98,13
8592,237,4296,L,98,111,-13
8593,435,4297,L,86,109,-23
8594,436,4297,W,109,86,23
8595,144,4298,L,108,116,-8
8596,143,4298,W,116,108,8
8597,459,4299,W,112,99,13
8598,460,4299,L,99,112,-13
8599,606,4300,L,84,99,-15
8600,605,4300,W,99,84,15
8601,504,4301,L,101,137,-36
8602,503,4301,W,137,101,36
8603,98,4302,L,88,111,-23
8604,97,4302,W,111,88,23
8605,234,4303,W,95,91,4
8606,233,4303,L,91,95,-4
8607,415,4304,L,85,90,-5
8608,416,4304,W,90,85,5
8609,769,4305,L,91,98,-7
8610,770,4305,W,98,91,7
8611,819,4306,W,117,109,8
8612,820,4306,L,109,117,-8
8613,394,4307,W,107,79,28
8614,393,4307,L,79,107,-28
8615,12,4308,L,104,113,-9
8616,11,4308,W,113,104,9
8617,228,4309,W,129,125,4
8618,227,4309,L,125,129,-4
8619,330,4310,L,105,116,-11
8620,329,4310,W,116,105,11
8621,560,4311,L,94,105,-11
8622,559,4311,W,105,94,11
8623,159,4312,W,97,96,1
8624,160,4312,L,96,97,-1
8625,700,4313,W,116,108,8
8626,699,4313,L,108,116,-8
8627,378,4314,W,110,106,4
8628,377,4314,L,106,110,-4
8629,27,4315,W,110,108,2
8630,28,4315,L,108,110,-2
8631,745,4316,W,111,98,13
8632,746,4316,L,98,111,-13
8633,398,4317,W,109,104,5
8634,397,4317,L,104,109,-5
8635,116,4318,W,116,107,9
8636,115,4318,L,107,116,-9
8637,47,4319,W,112,103,9
8638,48,4319,L,103,112,-9
8639,730,4320,W,88,72,16
8640,729,4320,L,72,88,-16
8641,369,4321,L,110,132,-22
8642,370,4321,W,132,110,22
8643,486,4322,L,89,102,-13
8644,485,4322,W,102,89,13
8645,188,4323,L,98,120,-22
8646,187,4323,W,120,98,22
8647,844,4324,W,105,99,6
